location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Ecuador,ECU,2021-06-07,2717072,1825096,891976,,51266,58674,15.4,10.34,5.06,,3326
Ecuador,ECU,2021-06-08,2788245,1877548,910697,,71173,57221,15.8,10.64,5.16,,3243
Ecuador,ECU,2021-06-09,,,,,,56992,,,,,3230
Ecuador,ECU,2021-06-10,,,,,,53743,,,,,3046
Ecuador,ECU,2021-06-11,,,,,,52309,,,,,2965
Ecuador,ECU,2021-06-12,,,,,,53801,,,,,3049
Ecuador,ECU,2021-06-13,3081172,2043159,1038013,,,59338,17.46,11.58,5.88,,3363
Ecuador,ECU,2021-06-14,,,,,,55744,,,,,3160
Ecuador,ECU,2021-06-15,3133387,2079889,1053498,,,49306,17.76,11.79,5.97,,2795
Ecuador,ECU,2021-06-16,,,,,,56110,,,,,3180
Ecuador,ECU,2021-06-17,,,,,,62915,,,,,3566
Ecuador,ECU,2021-06-18,,,,,,69719,,,,,3952
Ecuador,ECU,2021-06-19,3558254,2351838,1206416,,,76524,20.17,13.33,6.84,,4337
Ecuador,ECU,2021-06-20,3580667,2368971,1211696,,22413,71356,20.3,13.43,6.87,,4044
Ecuador,ECU,2021-06-21,3658226,2426450,1231776,,77559,78707,20.73,13.75,6.98,,4461
Ecuador,ECU,2021-06-22,3725385,2480014,1245371,,67159,84571,21.12,14.06,7.06,,4793
Ecuador,ECU,2021-06-23,3797663,2537302,1260361,,72278,79723,21.52,14.38,7.14,,4519
Ecuador,ECU,2021-06-24,3879573,2592300,1287273,,81910,76250,21.99,14.69,7.3,,4322
Ecuador,ECU,2021-06-25,3944256,2643327,1300929,,64683,70317,22.36,14.98,7.37,,3986
Ecuador,ECU,2021-06-26,3991635,2680072,1311563,,47379,61912,22.62,15.19,7.43,,3509
Ecuador,ECU,2021-06-27,4024007,2701284,1322723,,32372,63334,22.81,15.31,7.5,,3590
Ecuador,ECU,2021-06-28,4091026,2747894,1343132,,67019,61829,23.19,15.57,7.61,,3504
Ecuador,ECU,2021-06-29,4152557,2793332,1359225,,61531,61025,23.54,15.83,7.7,,3459
Ecuador,ECU,2021-06-30,4222588,2840809,1381779,,70031,60704,23.93,16.1,7.83,,3441
Ecuador,ECU,2021-07-01,4301966,2885050,1416916,,79378,60342,24.38,16.35,8.03,,3420
Ecuador,ECU,2021-07-02,4345970,2885050,1460920,,44004,57388,24.63,16.35,8.28,,3253
Ecuador,ECU,2021-07-03,4451790,2968679,1483111,,105820,65736,25.23,16.83,8.41,,3726
Ecuador,ECU,2021-07-04,4517579,3012559,1505020,,65789,70510,25.61,17.08,8.53,,3996
Ecuador,ECU,2021-07-05,4647258,3111781,1535477,,129679,79462,26.34,17.64,8.7,,4504
Ecuador,ECU,2021-07-06,4794852,3225402,1569450,,147594,91756,27.18,18.28,8.9,,5201
Ecuador,ECU,2021-07-07,4958392,3360276,1598116,,163540,105115,28.1,19.05,9.06,,5958
Ecuador,ECU,2021-07-08,5142998,3511574,1631424,,184606,120147,29.15,19.9,9.25,,6810
Ecuador,ECU,2021-07-09,5358688,3714533,1644155,,215690,144674,30.37,21.05,9.32,,8200
Ecuador,ECU,2021-07-10,5619115,3933031,1686084,,260427,166761,31.85,22.29,9.56,,9452
Ecuador,ECU,2021-07-11,5786147,4088423,1697724,,167032,181224,32.8,23.17,9.62,,10272
Ecuador,ECU,2021-07-12,,,,,,205392,,,,,11642
Ecuador,ECU,2021-07-13,6383862,4629829,1754033,,,227001,36.18,26.24,9.94,,12866
Ecuador,ECU,2021-07-14,6890876,5079607,1811269,,507014,276069,39.06,28.79,10.27,,15647
Ecuador,ECU,2021-07-15,7281701,5447856,1833845,,390825,305529,41.27,30.88,10.39,,17317
Ecuador,ECU,2021-07-16,7591739,5730317,1861422,,310038,319007,43.03,32.48,10.55,,18081
Ecuador,ECU,2021-07-17,7882979,6001154,1881825,,291240,323409,44.68,34.01,10.67,,18331
Ecuador,ECU,2021-07-18,8178327,6281841,1896486,,295348,341740,46.35,35.61,10.75,,19370
Ecuador,ECU,2021-07-19,8467877,6551874,1916003,,289550,340410,48.0,37.14,10.86,,19294
Ecuador,ECU,2021-07-20,8707304,6778045,1929259,,239427,331920,49.35,38.42,10.93,,18813
Ecuador,ECU,2021-07-21,9055887,7087388,1968499,,348583,309287,51.33,40.17,11.16,,17530
Ecuador,ECU,2021-07-22,9295351,7302932,1992419,,239464,287664,52.69,41.39,11.29,,16305
Ecuador,ECU,2021-07-23,9510668,7494082,2016586,,215317,274133,53.91,42.48,11.43,,15538
Ecuador,ECU,2021-07-24,9677880,7648949,2028931,,167212,256414,54.85,43.35,11.5,,14533
Ecuador,ECU,2021-07-25,9880401,7828824,2051577,,202521,243153,56.0,44.37,11.63,,13782
Ecuador,ECU,2021-07-26,10051176,7960999,2090177,,170775,226186,56.97,45.12,11.85,,12820
Ecuador,ECU,2021-07-27,10295022,8148966,2146056,,243846,226817,58.35,46.19,12.16,,12856
Ecuador,ECU,2021-07-28,10584021,8368783,2215238,,288999,218305,59.99,47.43,12.56,,12373
Ecuador,ECU,2021-07-29,10929785,8642055,2287730,,345764,233491,61.95,48.98,12.97,,13234
Ecuador,ECU,2021-07-30,11221939,8884880,2337059,,292154,244467,63.61,50.36,13.25,,13856
Ecuador,ECU,2021-07-31,11419806,9047885,2371921,,197867,248847,64.73,51.28,13.44,,14105
Ecuador,ECU,2021-08-01,,,,,,242248,,,,,13730
Ecuador,ECU,2021-08-02,11732461,9269733,2462728,,,240184,66.5,52.54,13.96,,13614
Ecuador,ECU,2021-08-03,11917800,9358610,2559190,,185339,231825,67.55,53.04,14.51,,13140
Ecuador,ECU,2021-08-04,12138621,9446897,2691724,,220821,222086,68.8,53.54,15.26,,12588
Ecuador,ECU,2021-08-05,12384109,9524743,2859366,,245488,207761,70.19,53.99,16.21,,11776
Ecuador,ECU,2021-08-06,12649538,9585665,3063873,,265429,203943,71.7,54.33,17.37,,11559
Ecuador,ECU,2021-08-07,12883619,9637618,3246001,,234081,209116,73.02,54.63,18.4,,11853
Ecuador,ECU,2021-08-08,13351482,9929240,3422242,,467863,253621,75.68,56.28,19.4,,14375
Ecuador,ECU,2021-08-09,,,,,,266796,,,,,15122
Ecuador,ECU,2021-08-10,,,,,,275826,,,,,15634
Ecuador,ECU,2021-08-11,14097131,9944522,4152609,,,279787,79.9,56.37,23.54,,15858
Ecuador,ECU,2021-08-12,14363025,9945975,4417050,,265894,282702,81.41,56.37,25.04,,16023
Ecuador,ECU,2021-08-13,14578314,9955383,4622931,,215289,275539,82.63,56.43,26.2,,15617
Ecuador,ECU,2021-08-14,14684326,9956358,4727968,,106012,257244,83.23,56.43,26.8,,14580
Ecuador,ECU,2021-08-15,14742430,9956777,4785653,,58104,198707,83.56,56.43,27.12,,11263
Ecuador,ECU,2021-08-16,,,,,,218472,,,,,12383
Ecuador,ECU,2021-08-17,15516237,9958643,5557594,,,238237,87.95,56.45,31.5,,13503
Ecuador,ECU,2021-08-18,15879437,9960012,5919425,,363200,254615,90.0,56.45,33.55,,14431
Ecuador,ECU,2021-08-19,16235098,9961744,6273354,,355661,267439,92.02,56.46,35.56,,15158
Ecuador,ECU,2021-08-20,16500237,9963105,6537132,,265139,274560,93.52,56.47,37.05,,15562
Ecuador,ECU,2021-08-21,16693126,9963626,6729500,,192889,286971,94.62,56.47,38.14,,16265
Ecuador,ECU,2021-08-22,16835733,9964227,6871506,,142607,299043,95.42,56.48,38.95,,16950
Ecuador,ECU,2021-08-23,17067706,9970890,7096816,,231973,276910,96.74,56.51,40.22,,15695
Ecuador,ECU,2021-08-24,17284842,9973150,7311692,,217136,252658,97.97,56.53,41.44,,14321
Ecuador,ECU,2021-08-25,17513775,9979810,7533965,,228933,233477,99.27,56.57,42.7,,13233
Egypt,EGY,2021-01-24,0,0,,,,,0.0,0.0,,,
Egypt,EGY,2021-01-25,,,,,,219,,,,,2
Egypt,EGY,2021-01-26,,,,,,219,,,,,2
Egypt,EGY,2021-01-27,,,,,,219,,,,,2
Egypt,EGY,2021-01-28,,,,,,219,,,,,2
Egypt,EGY,2021-01-29,,,,,,219,,,,,2
Egypt,EGY,2021-01-30,1315,1315,,,,219,0.0,0.0,,,2
Egypt,EGY,2021-01-31,,,,,,604,,,,,6
Egypt,EGY,2021-02-01,,,,,,989,,,,,10
Egypt,EGY,2021-02-02,,,,,,1374,,,,,13
Egypt,EGY,2021-02-03,,,,,,1759,,,,,17
Egypt,EGY,2021-02-04,,,,,,2144,,,,,21
Egypt,EGY,2021-02-05,,,,,,2530,,,,,25
Egypt,EGY,2021-02-06,,,,,,2915,,,,,28
Egypt,EGY,2021-02-07,,,,,,2915,,,,,28
Egypt,EGY,2021-02-08,,,,,,2915,,,,,28
Egypt,EGY,2021-02-09,,,,,,2915,,,,,28
Egypt,EGY,2021-02-10,,,,,,2915,,,,,28
Egypt,EGY,2021-02-11,,,,,,2915,,,,,28
Egypt,EGY,2021-02-12,,,,,,2915,,,,,28
Egypt,EGY,2021-02-13,,,,,,2915,,,,,28
Egypt,EGY,2021-02-14,,,,,,2915,,,,,28
Egypt,EGY,2021-02-15,,,,,,2915,,,,,28
Egypt,EGY,2021-02-16,,,,,,2915,,,,,28
Egypt,EGY,2021-02-17,,,,,,2915,,,,,28
Egypt,EGY,2021-02-18,,,,,,2915,,,,,28
Egypt,EGY,2021-02-19,,,,,,2915,,,,,28
Egypt,EGY,2021-02-20,,,,,,2915,,,,,28
Egypt,EGY,2021-02-21,,,,,,2915,,,,,28
Egypt,EGY,2021-02-22,,,,,,2915,,,,,28
Egypt,EGY,2021-02-23,,,,,,2915,,,,,28
Egypt,EGY,2021-02-24,,,,,,2915,,,,,28
Egypt,EGY,2021-02-25,,,,,,2915,,,,,28
Egypt,EGY,2021-02-26,,,,,,2915,,,,,28
Egypt,EGY,2021-02-27,,,,,,2915,,,,,28
Egypt,EGY,2021-02-28,,,,,,2915,,,,,28
Egypt,EGY,2021-03-01,,,,,,2915,,,,,28
Egypt,EGY,2021-03-02,,,,,,2915,,,,,28
Egypt,EGY,2021-03-03,,,,,,2915,,,,,28
Egypt,EGY,2021-03-04,,,,,,2915,,,,,28
Egypt,EGY,2021-03-05,,,,,,2915,,,,,28
Egypt,EGY,2021-03-06,,,,,,2915,,,,,28
Egypt,EGY,2021-03-07,,,,,,2915,,,,,28
Egypt,EGY,2021-03-08,,,,,,2915,,,,,28
Egypt,EGY,2021-03-09,,,,,,2915,,,,,28
Egypt,EGY,2021-03-10,,,,,,2915,,,,,28
Egypt,EGY,2021-03-11,,,,,,2915,,,,,28
Egypt,EGY,2021-03-12,,,,,,2915,,,,,28
Egypt,EGY,2021-03-13,,,,,,2915,,,,,28
Egypt,EGY,2021-03-14,,,,,,2915,,,,,28
Egypt,EGY,2021-03-15,,,,,,2915,,,,,28
Egypt,EGY,2021-03-16,,,,,,2915,,,,,28
Egypt,EGY,2021-03-17,,,,,,2915,,,,,28
Egypt,EGY,2021-03-18,,,,,,2915,,,,,28
Egypt,EGY,2021-03-19,,,,,,2915,,,,,28
Egypt,EGY,2021-03-20,,,,,,2915,,,,,28
Egypt,EGY,2021-03-21,,,,,,2915,,,,,28
Egypt,EGY,2021-03-22,,,,,,2915,,,,,28
Egypt,EGY,2021-03-23,,,,,,2915,,,,,28
Egypt,EGY,2021-03-24,,,,,,2915,,,,,28
Egypt,EGY,2021-03-25,,,,,,2915,,,,,28
Egypt,EGY,2021-03-26,,,,,,2915,,,,,28
Egypt,EGY,2021-03-27,164534,164534,,,,2915,0.16,0.16,,,28
Egypt,EGY,2021-03-28,,,,,,5716,,,,,56
Egypt,EGY,2021-03-29,,,,,,8516,,,,,83
Egypt,EGY,2021-03-30,,,,,,11317,,,,,111
Egypt,EGY,2021-03-31,,,,,,14118,,,,,138
Egypt,EGY,2021-04-01,,,,,,16919,,,,,165
Egypt,EGY,2021-04-02,,,,,,19720,,,,,193
Egypt,EGY,2021-04-03,,,,,,22521,,,,,220
Egypt,EGY,2021-04-04,,,,,,22521,,,,,220
Egypt,EGY,2021-04-05,,,,,,22521,,,,,220
Egypt,EGY,2021-04-06,,,,,,22521,,,,,220
Egypt,EGY,2021-04-07,,,,,,22521,,,,,220
Egypt,EGY,2021-04-08,,,,,,22521,,,,,220
Egypt,EGY,2021-04-09,,,,,,22521,,,,,220
Egypt,EGY,2021-04-10,,,,,,22521,,,,,220
Egypt,EGY,2021-04-11,,,,,,22521,,,,,220
Egypt,EGY,2021-04-12,,,,,,22521,,,,,220
Egypt,EGY,2021-04-13,,,,,,22521,,,,,220
Egypt,EGY,2021-04-14,,,,,,22521,,,,,220
Egypt,EGY,2021-04-15,,,,,,22521,,,,,220
Egypt,EGY,2021-04-16,,,,,,22521,,,,,220
Egypt,EGY,2021-04-17,,,,,,22521,,,,,220
Egypt,EGY,2021-04-18,660000,660000,,,,22521,0.64,0.64,,,220
Egypt,EGY,2021-04-19,,,,,,23659,,,,,231
Egypt,EGY,2021-04-20,,,,,,24797,,,,,242
Egypt,EGY,2021-04-21,,,,,,25935,,,,,253
Egypt,EGY,2021-04-22,,,,,,27073,,,,,265
Egypt,EGY,2021-04-23,,,,,,28211,,,,,276
Egypt,EGY,2021-04-24,,,,,,29348,,,,,287
Egypt,EGY,2021-04-25,,,,,,30486,,,,,298
Egypt,EGY,2021-04-26,,,,,,30486,,,,,298
Egypt,EGY,2021-04-27,,,,,,30486,,,,,298
Egypt,EGY,2021-04-28,,,,,,30486,,,,,298
Egypt,EGY,2021-04-29,,,,,,30486,,,,,298
Egypt,EGY,2021-04-30,,,,,,30486,,,,,298
Egypt,EGY,2021-05-01,,,,,,30486,,,,,298
Egypt,EGY,2021-05-02,,,,,,30486,,,,,298
Egypt,EGY,2021-05-03,,,,,,30486,,,,,298
Egypt,EGY,2021-05-04,,,,,,30486,,,,,298
Egypt,EGY,2021-05-05,,,,,,30486,,,,,298
Egypt,EGY,2021-05-06,,,,,,30486,,,,,298
Egypt,EGY,2021-05-07,,,,,,30486,,,,,298
Egypt,EGY,2021-05-08,,,,,,30486,,,,,298
Egypt,EGY,2021-05-09,1300212,1064360,235852,,,30486,1.27,1.04,0.23,,298
Egypt,EGY,2021-05-10,,,,,,31257,,,,,305
Egypt,EGY,2021-05-11,1371976,1133956,238020,,,32028,1.34,1.11,0.23,,313
Egypt,EGY,2021-05-12,,,,,,34244,,,,,335
Egypt,EGY,2021-05-13,,,,,,36461,,,,,356
Egypt,EGY,2021-05-14,,,,,,38677,,,,,378
Egypt,EGY,2021-05-15,,,,,,40894,,,,,400
Egypt,EGY,2021-05-16,,,,,,43110,,,,,421
Egypt,EGY,2021-05-17,,,,,,44556,,,,,435
Egypt,EGY,2021-05-18,,,,,,46002,,,,,450
Egypt,EGY,2021-05-19,,,,,,46002,,,,,450
Egypt,EGY,2021-05-20,,,,,,46002,,,,,450
Egypt,EGY,2021-05-21,,,,,,46002,,,,,450
Egypt,EGY,2021-05-22,1877993,1575449,302544,,,46002,1.84,1.54,0.3,,450
Egypt,EGY,2021-05-23,1962216,1653599,308617,,84223,51462,1.92,1.62,0.3,,503
Egypt,EGY,2021-05-24,2059987,1745841,314146,,97771,58857,2.01,1.71,0.31,,575
Egypt,EGY,2021-05-25,2128164,1812826,315338,,68177,62025,2.08,1.77,0.31,,606
Egypt,EGY,2021-05-26,,,,,,71815,,,,,702
Egypt,EGY,2021-05-27,,,,,,81604,,,,,797
Egypt,EGY,2021-05-28,,,,,,91394,,,,,893
Egypt,EGY,2021-05-29,2586274,2254371,331903,,,101183,2.53,2.2,0.32,,989
Egypt,EGY,2021-05-30,,,,,,100399,,,,,981
Egypt,EGY,2021-05-31,,,,,,97680,,,,,955
Egypt,EGY,2021-06-01,2822479,2465521,356958,,,99188,2.76,2.41,0.35,,969
Egypt,EGY,2021-06-02,,,,,,92072,,,,,900
Egypt,EGY,2021-06-03,,,,,,84956,,,,,830
Egypt,EGY,2021-06-04,,,,,,77841,,,,,761
Egypt,EGY,2021-06-05,,,,,,70725,,,,,691
Egypt,EGY,2021-06-06,,,,,,68722,,,,,672
Egypt,EGY,2021-06-07,,,,,,66720,,,,,652
Egypt,EGY,2021-06-08,,,,,,64717,,,,,632
Egypt,EGY,2021-06-09,3340216,2820175,520041,,,64717,3.26,2.76,0.51,,632
Egypt,EGY,2021-06-10,,,,,,63402,,,,,620
Egypt,EGY,2021-06-11,,,,,,62088,,,,,607
Egypt,EGY,2021-06-12,3506760,2931715,575045,,,60773,3.43,2.86,0.56,,594
Egypt,EGY,2021-06-13,,,,,,68686,,,,,671
Egypt,EGY,2021-06-14,3746978,3078964,668014,,,76599,3.66,3.01,0.65,,749
Egypt,EGY,2021-06-15,,,,,,70763,,,,,691
Egypt,EGY,2021-06-16,3794707,3117818,676889,,,64927,3.71,3.05,0.66,,634
Egypt,EGY,2021-06-17,,,,,,64702,,,,,632
Egypt,EGY,2021-06-18,,,,,,64477,,,,,630
Egypt,EGY,2021-06-19,,,,,,64252,,,,,628
Egypt,EGY,2021-06-20,4010467,3315854,694613,,,54800,3.92,3.24,0.68,,535
Egypt,EGY,2021-06-21,,,,,,43759,,,,,428
Egypt,EGY,2021-06-22,,,,,,46467,,,,,454
Egypt,EGY,2021-06-23,4138935,3418331,720604,,,49175,4.04,3.34,0.7,,481
Egypt,EGY,2021-06-24,,,,,,45558,,,,,445
Egypt,EGY,2021-06-25,,,,,,41940,,,,,410
Egypt,EGY,2021-06-26,,,,,,38322,,,,,374
Egypt,EGY,2021-06-27,4253397,3489503,763894,,,34704,4.16,3.41,0.75,,339
Egypt,EGY,2021-06-28,4282641,3502181,780460,,29244,32764,4.18,3.42,0.76,,320
Egypt,EGY,2021-06-29,,,,,,30444,,,,,297
Egypt,EGY,2021-06-30,,,,,,28123,,,,,275
Egypt,EGY,2021-07-01,,,,,,27832,,,,,272
Egypt,EGY,2021-07-02,,,,,,27540,,,,,269
Egypt,EGY,2021-07-03,,,,,,27249,,,,,266
Egypt,EGY,2021-07-04,4442102,3560795,881307,,,26958,4.34,3.48,0.86,,263
Egypt,EGY,2021-07-05,,,,,,26767,,,,,262
Egypt,EGY,2021-07-06,4497919,3568042,929877,,,26957,4.4,3.49,0.91,,263
Egypt,EGY,2021-07-07,4529884,3576269,953615,,31965,27727,4.43,3.49,0.93,,271
Egypt,EGY,2021-07-08,4560082,3580443,979639,,30198,28244,4.46,3.5,0.96,,276
Egypt,EGY,2021-07-09,,,,,,42170,,,,,412
Egypt,EGY,2021-07-10,,,,,,56095,,,,,548
Egypt,EGY,2021-07-11,,,,,,70021,,,,,684
Egypt,EGY,2021-07-12,5056303,3627345,1428958,,,83756,4.94,3.54,1.4,,818
Egypt,EGY,2021-07-13,,,,,,82499,,,,,806
Egypt,EGY,2021-07-14,,,,,,80662,,,,,788
Egypt,EGY,2021-07-15,,,,,,79078,,,,,773
Egypt,EGY,2021-07-16,,,,,,64085,,,,,626
Egypt,EGY,2021-07-17,,,,,,49093,,,,,480
Egypt,EGY,2021-07-18,,,,,,34100,,,,,333
Egypt,EGY,2021-07-19,,,,,,19108,,,,,187
Egypt,EGY,2021-07-20,,,,,,19108,,,,,187
Egypt,EGY,2021-07-21,,,,,,19108,,,,,187
Egypt,EGY,2021-07-22,,,,,,19108,,,,,187
Egypt,EGY,2021-07-23,,,,,,19108,,,,,187
Egypt,EGY,2021-07-24,,,,,,19108,,,,,187
Egypt,EGY,2021-07-25,5304701,3696996,1607705,,,19108,5.18,3.61,1.57,,187
Egypt,EGY,2021-07-26,5337506,3697974,1639532,,32805,21064,5.22,3.61,1.6,,206
Egypt,EGY,2021-07-27,,,,,,23883,,,,,233
Egypt,EGY,2021-07-28,,,,,,26703,,,,,261
Egypt,EGY,2021-07-29,,,,,,29522,,,,,288
Egypt,EGY,2021-07-30,,,,,,32341,,,,,316
Egypt,EGY,2021-07-31,,,,,,35160,,,,,344
Egypt,EGY,2021-08-01,5570554,3783581,1786973,,,37979,5.44,3.7,1.75,,371
Egypt,EGY,2021-08-02,,,,,,36106,,,,,353
Egypt,EGY,2021-08-03,,,,,,33370,,,,,326
Egypt,EGY,2021-08-04,,,,,,30634,,,,,299
Egypt,EGY,2021-08-05,5649322,3840732,1808590,,,27899,5.52,3.75,1.77,,273
Egypt,EGY,2021-08-06,,,,,,25242,,,,,247
Egypt,EGY,2021-08-07,,,,,,22586,,,,,221
Egypt,EGY,2021-08-08,,,,,,19929,,,,,195
Egypt,EGY,2021-08-09,,,,,,20008,,,,,196
Egypt,EGY,2021-08-10,5750549,3883927,1866622,,,20087,5.62,3.8,1.82,,196
Egypt,EGY,2021-08-11,,,,,,34583,,,,,338
Egypt,EGY,2021-08-12,,,,,,49079,,,,,480
Egypt,EGY,2021-08-13,,,,,,63496,,,,,620
Egypt,EGY,2021-08-14,,,,,,77913,,,,,761
Egypt,EGY,2021-08-15,,,,,,92330,,,,,902
Egypt,EGY,2021-08-16,6477535,4319631,2157904,,,106747,6.33,4.22,2.11,,1043
Egypt,EGY,2021-08-17,,,,,,128094,,,,,1252
Egypt,EGY,2021-08-18,,,,,,135024,,,,,1319
Egypt,EGY,2021-08-19,,,,,,141953,,,,,1387
Egypt,EGY,2021-08-20,,,,,,148883,,,,,1455
Egypt,EGY,2021-08-21,,,,,,155813,,,,,1523
Egypt,EGY,2021-08-22,,,,,,162743,,,,,1590
Egypt,EGY,2021-08-23,,,,,,169672,,,,,1658
Egypt,EGY,2021-08-24,,,,,,169672,,,,,1658
Egypt,EGY,2021-08-25,8004586,5109996,2894590,,,169672,7.82,4.99,2.83,,1658
El Salvador,SLV,2021-02-17,0,0,,,,,0.0,0.0,,,
El Salvador,SLV,2021-02-18,,,,,,1200,,,,,185
El Salvador,SLV,2021-02-19,,,,,,1200,,,,,185
El Salvador,SLV,2021-02-20,,,,,,1200,,,,,185
El Salvador,SLV,2021-02-21,,,,,,1200,,,,,185
El Salvador,SLV,2021-02-22,6000,6000,,,,1200,0.09,0.09,,,185
El Salvador,SLV,2021-02-23,,,,,,1556,,,,,240
El Salvador,SLV,2021-02-24,,,,,,1810,,,,,279
El Salvador,SLV,2021-02-25,16000,16000,,,,2114,0.25,0.25,,,326
El Salvador,SLV,2021-02-26,,,,,,2018,,,,,311
El Salvador,SLV,2021-02-27,,,,,,1923,,,,,296
El Salvador,SLV,2021-02-28,,,,,,1827,,,,,282
El Salvador,SLV,2021-03-01,,,,,,1731,,,,,267
El Salvador,SLV,2021-03-02,,,,,,1331,,,,,205
El Salvador,SLV,2021-03-03,,,,,,930,,,,,143
El Salvador,SLV,2021-03-04,,,,,,529,,,,,82
El Salvador,SLV,2021-03-05,,,,,,529,,,,,82
El Salvador,SLV,2021-03-06,,,,,,529,,,,,82
El Salvador,SLV,2021-03-07,,,,,,529,,,,,82
El Salvador,SLV,2021-03-08,,,,,,529,,,,,82
El Salvador,SLV,2021-03-09,,,,,,529,,,,,82
El Salvador,SLV,2021-03-10,,,,,,529,,,,,82
El Salvador,SLV,2021-03-11,,,,,,529,,,,,82
El Salvador,SLV,2021-03-12,,,,,,529,,,,,82
El Salvador,SLV,2021-03-13,,,,,,529,,,,,82
El Salvador,SLV,2021-03-14,25000,25000,,,,529,0.39,0.39,,,82
El Salvador,SLV,2021-03-15,,,,,,978,,,,,151
El Salvador,SLV,2021-03-16,,,,,,1426,,,,,220
El Salvador,SLV,2021-03-17,36000,36000,,,,1874,0.56,0.56,,,289
El Salvador,SLV,2021-03-18,41512,41512,,,5512,2586,0.64,0.64,,,399
El Salvador,SLV,2021-03-19,,,,,,2867,,,,,442
El Salvador,SLV,2021-03-20,,,,,,3148,,,,,485
El Salvador,SLV,2021-03-21,49000,49000,,,,3429,0.76,0.76,,,529
El Salvador,SLV,2021-03-22,,,,,,3333,,,,,514
El Salvador,SLV,2021-03-23,,,,,,3238,,,,,499
El Salvador,SLV,2021-03-24,,,,,,3143,,,,,485
El Salvador,SLV,2021-03-25,,,,,,2784,,,,,429
El Salvador,SLV,2021-03-26,,,,,,2856,,,,,440
El Salvador,SLV,2021-03-27,,,,,,2928,,,,,451
El Salvador,SLV,2021-03-28,70000,70000,,,,3000,1.08,1.08,,,463
El Salvador,SLV,2021-03-29,,,,,,3993,,,,,616
El Salvador,SLV,2021-03-30,,,,,,4986,,,,,769
El Salvador,SLV,2021-03-31,99855,99855,,,,5979,1.54,1.54,,,922
El Salvador,SLV,2021-04-01,120476,120476,,,20621,8497,1.86,1.86,,,1310
El Salvador,SLV,2021-04-02,133330,133330,,,12854,9904,2.06,2.06,,,1527
El Salvador,SLV,2021-04-03,,,,,,10238,,,,,1578
El Salvador,SLV,2021-04-04,,,,,,10571,,,,,1630
El Salvador,SLV,2021-04-05,,,,,,9911,,,,,1528
El Salvador,SLV,2021-04-06,,,,,,9252,,,,,1426
El Salvador,SLV,2021-04-07,160000,160000,,,,8592,2.47,2.47,,,1325
El Salvador,SLV,2021-04-08,,,,,,7075,,,,,1091
El Salvador,SLV,2021-04-09,180000,180000,,,,6667,2.78,2.78,,,1028
El Salvador,SLV,2021-04-10,,,,,,7334,,,,,1131
El Salvador,SLV,2021-04-11,200000,200000,,,,8000,3.08,3.08,,,1233
El Salvador,SLV,2021-04-12,264159,,,,64159,16404,4.07,,,,2529
El Salvador,SLV,2021-04-13,310793,308426,2367,,46634,22304,4.79,4.76,0.04,,3439
El Salvador,SLV,2021-04-14,361474,355941,5533,,50681,28782,5.57,5.49,0.09,,4437
El Salvador,SLV,2021-04-15,410810,401179,9631,,49336,34401,6.33,6.19,0.15,,5304
El Salvador,SLV,2021-04-16,460565,445109,15456,,49755,40081,7.1,6.86,0.24,,6179
El Salvador,SLV,2021-04-17,502013,483638,18375,,41448,44573,7.74,7.46,0.28,,6872
El Salvador,SLV,2021-04-18,,,,,,46398,,,,,7153
El Salvador,SLV,2021-04-19,547566,,,,,40487,8.44,,,,6242
El Salvador,SLV,2021-04-20,622912,,,,75346,44588,9.6,,,,6874
El Salvador,SLV,2021-04-21,,,,,,39761,,,,,6130
El Salvador,SLV,2021-04-22,656687,632613,24074,,,35125,10.12,9.75,0.37,,5415
El Salvador,SLV,2021-04-23,698569,674495,24074,,41882,34001,10.77,10.4,0.37,,5242
El Salvador,SLV,2021-04-24,,,,,,30319,,,,,4674
El Salvador,SLV,2021-04-25,,,,,,29305,,,,,4518
El Salvador,SLV,2021-04-26,745602,718089,27513,,,28291,11.5,11.07,0.42,,4362
El Salvador,SLV,2021-04-27,788173,747918,40255,,42571,23609,12.15,11.53,0.62,,3640
El Salvador,SLV,2021-04-28,833959,775959,58000,,45786,27737,12.86,11.96,0.89,,4276
El Salvador,SLV,2021-04-29,875069,806790,68279,,41110,31197,13.49,12.44,1.05,,4810
El Salvador,SLV,2021-04-30,915725,839870,75855,,40656,31022,14.12,12.95,1.17,,4783
El Salvador,SLV,2021-05-01,,,,,,31476,,,,,4853
El Salvador,SLV,2021-05-02,,,,,,31929,,,,,4923
El Salvador,SLV,2021-05-03,,,,,,32383,,,,,4993
El Salvador,SLV,2021-05-04,991133,890109,101024,,,28994,15.28,13.72,1.56,,4470
El Salvador,SLV,2021-05-05,1029887,917399,112488,,38754,27990,15.88,14.14,1.73,,4315
El Salvador,SLV,2021-05-06,1068428,941508,126920,,38541,27623,16.47,14.52,1.96,,4259
El Salvador,SLV,2021-05-07,1114544,958828,155716,,46116,28403,17.18,14.78,2.4,,4379
El Salvador,SLV,2021-05-08,,,,,,27607,,,,,4256
El Salvador,SLV,2021-05-09,,,,,,26811,,,,,4134
